"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2002-03",98.4053,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2002-04",98.51618,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2002-05",98.53152,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2002-06",98.4632,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2002-07",98.35212,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2002-08",98.24443,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2002-09",98.16489,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2002-10",98.11918,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2002-11",98.11691,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2002-12",98.14043,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2003-01",98.16163,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2003-02",98.17082,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2003-03",98.17191,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2003-04",98.18328,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2003-05",98.2065,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2003-06",98.22371,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2003-07",98.2262,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2003-08",98.21995,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2003-09",98.21356,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2003-10",98.22807,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2003-11",98.29233,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2003-12",98.42625,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2004-01",98.59831,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2004-02",98.77079,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2004-03",98.93721,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2004-04",99.10522,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2004-05",99.26561,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2004-06",99.41579,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2004-07",99.55975,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2004-08",99.6811,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2004-09",99.77147,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2004-10",99.82609,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2004-11",99.84895,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2004-12",99.84303,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2005-01",99.81026,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2005-02",99.74608,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2005-03",99.66809,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2005-04",99.59544,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2005-05",99.55402,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2005-06",99.55557,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2005-07",99.58965,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2005-08",99.64417,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2005-09",99.70139,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2005-10",99.77051,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2005-11",99.86308,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2005-12",100.0022,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2006-01",100.1911,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2006-02",100.3909,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2006-03",100.5873,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2006-04",100.7657,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2006-05",100.9094,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2006-06",101.0272,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2006-07",101.1299,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2006-08",101.243,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2006-09",101.36,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2006-10",101.4769,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2006-11",101.5742,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2006-12",101.6548,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2007-01",101.7451,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2007-02",101.8556,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2007-03",101.9692,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2007-04",102.0677,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2007-05",102.1095,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2007-06",102.0705,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2007-07",101.9558,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2007-08",101.7861,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2007-09",101.5962,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2007-10",101.4024,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2007-11",101.1928,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2007-12",100.9643,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2008-01",100.7164,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2008-02",100.4597,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2008-03",100.1878,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2008-04",99.862,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2008-05",99.45291,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2008-06",98.96542,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2008-07",98.42223,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2008-08",97.84626,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2008-09",97.24608,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2008-10",96.63692,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2008-11",96.06572,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2008-12",95.58096,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2009-01",95.22533,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2009-02",95.01948,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2009-03",94.97486,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2009-04",95.10012,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2009-05",95.40046,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2009-06",95.83159,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2009-07",96.34258,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2009-08",96.85782,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2009-09",97.37376,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2009-10",97.89011,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2009-11",98.40504,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2009-12",98.90749,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2010-01",99.38535,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2010-02",99.84396,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2010-03",100.2645,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2010-04",100.6392,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2010-05",100.9797,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2010-06",101.2694,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2010-07",101.5026,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2010-08",101.6802,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2010-09",101.8143,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2010-10",101.8936,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2010-11",101.9265,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2010-12",101.9097,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2011-01",101.853,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2011-02",101.7427,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2011-03",101.5841,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2011-04",101.3807,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2011-05",101.1194,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2011-06",100.7975,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2011-07",100.4362,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2011-08",100.0759,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2011-09",99.74123,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2011-10",99.46539,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2011-11",99.26801,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2011-12",99.14643,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2012-01",99.10278,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2012-02",99.12544,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2012-03",99.19559,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2012-04",99.26054,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2012-05",99.2822,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2012-06",99.24693,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2012-07",99.16438,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2012-08",99.05315,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2012-09",98.92255,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2012-10",98.78413,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2012-11",98.66602,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2012-12",98.61249,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2013-01",98.61935,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2013-02",98.66871,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2013-03",98.72348,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2013-04",98.76203,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2013-05",98.80177,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2013-06",98.87117,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2013-07",98.9708,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2013-08",99.08981,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2013-09",99.22861,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2013-10",99.39414,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2013-11",99.5544,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2013-12",99.65572,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2014-01",99.65721,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2014-02",99.58974,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2014-03",99.50103,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2014-04",99.42231,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2014-05",99.36678,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2014-06",99.3421,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2014-07",99.34173,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2014-08",99.36565,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2014-09",99.40114,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2014-10",99.45119,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2014-11",99.49569,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2014-12",99.52193,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2015-01",99.51841,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2015-02",99.49332,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2015-03",99.46041,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2015-04",99.43717,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2015-05",99.4339,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2015-06",99.45375,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2015-07",99.50686,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2015-08",99.58826,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2015-09",99.67739,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2015-10",99.75449,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2015-11",99.81098,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2015-12",99.82549,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2016-01",99.78687,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2016-02",99.68608,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2016-03",99.55811,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2016-04",99.42912,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2016-05",99.32122,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2016-06",99.24455,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2016-07",99.21336,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2016-08",99.23106,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2016-09",99.31574,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2016-10",99.45632,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2016-11",99.62441,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2016-12",99.79158,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2017-01",99.94774,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2017-02",100.0918,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2017-03",100.2092,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2017-04",100.2962,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2017-05",100.3552,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2017-06",100.3846,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2017-07",100.3834,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2017-08",100.3641,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2017-09",100.3433,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2017-10",100.3188,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2017-11",100.2758,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2017-12",100.2138,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2018-01",100.1511,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2018-02",100.0997,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2018-03",100.0633,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2018-04",100.0363,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2018-05",99.99276,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2018-06",99.91991,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2018-07",99.82467,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2018-08",99.68966,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2018-09",99.51604,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2018-10",99.31502,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2018-11",99.1068,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2018-12",98.909,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2019-01",98.73516,
"SWE","CLI","AMPLITUD","LTRENDIDX","M","2019-02",98.59877,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1965-12",99.72868,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1966-01",99.77837,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1966-02",99.79624,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1966-03",99.76014,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1966-04",99.65809,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1966-05",99.49415,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1966-06",99.27487,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1966-07",99.01144,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1966-08",98.71806,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1966-09",98.41104,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1966-10",98.10876,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1966-11",97.85114,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1966-12",97.67113,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1967-01",97.56691,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1967-02",97.53179,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1967-03",97.55069,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1967-04",97.61539,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1967-05",97.72068,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1967-06",97.86385,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1967-07",98.04185,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1967-08",98.24675,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1967-09",98.46291,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1967-10",98.66274,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1967-11",98.83097,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1967-12",98.96835,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1968-01",99.09013,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1968-02",99.22953,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1968-03",99.4019,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1968-04",99.60859,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1968-05",99.83308,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1968-06",100.0663,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1968-07",100.3025,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1968-08",100.5218,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1968-09",100.7154,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1968-10",100.8932,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1968-11",101.0606,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1968-12",101.2068,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1969-01",101.3308,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1969-02",101.462,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1969-03",101.5795,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1969-04",101.674,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1969-05",101.7196,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1969-06",101.6956,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1969-07",101.6006,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1969-08",101.4523,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1969-09",101.2703,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1969-10",101.0676,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1969-11",100.8549,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1969-12",100.6359,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1970-01",100.4236,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1970-02",100.2269,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1970-03",100.05,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1970-04",99.89217,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1970-05",99.75708,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1970-06",99.64414,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1970-07",99.54948,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1970-08",99.4675,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1970-09",99.3924,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1970-10",99.32206,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1970-11",99.259,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1970-12",99.19281,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1971-01",99.11423,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1971-02",99.02223,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1971-03",98.91544,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1971-04",98.79807,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1971-05",98.67954,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1971-06",98.55885,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1971-07",98.44577,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1971-08",98.35135,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1971-09",98.30826,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1971-10",98.34123,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1971-11",98.45281,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1971-12",98.6358,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1972-01",98.86975,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1972-02",99.13298,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1972-03",99.41377,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1972-04",99.70259,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1972-05",99.99329,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1972-06",100.284,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1972-07",100.5705,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1972-08",100.8468,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1972-09",101.1075,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1972-10",101.3477,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1972-11",101.5615,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1972-12",101.7441,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1973-01",101.8768,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1973-02",101.8682,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1973-03",101.8064,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1973-04",101.7084,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1973-05",101.5858,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1973-06",101.4469,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1973-07",101.2979,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1973-08",101.1398,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1973-09",100.9612,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1973-10",100.7649,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1973-11",100.5663,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1973-12",100.388,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1974-01",100.2426,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1974-02",100.0779,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1974-03",99.91058,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1974-04",99.71591,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1974-05",99.46456,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1974-06",99.13402,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1974-07",98.72693,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1974-08",98.26271,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1974-09",97.7858,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1974-10",97.3604,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1974-11",97.0377,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1974-12",96.83989,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1975-01",96.767,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1975-02",96.78341,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1975-03",96.91087,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1975-04",97.11938,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1975-05",97.39763,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1975-06",97.73569,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1975-07",98.12203,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1975-08",98.55149,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1975-09",99.00597,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1975-10",99.45164,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1975-11",99.84875,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1975-12",100.169,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1976-01",100.3947,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1976-02",100.5306,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1976-03",100.6001,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1976-04",100.6252,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1976-05",100.6174,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1976-06",100.5786,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1976-07",100.5093,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1976-08",100.407,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1976-09",100.2763,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1976-10",100.1233,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1976-11",99.95458,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1976-12",99.76987,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1977-01",99.57587,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1977-02",99.384,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1977-03",99.20293,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1977-04",99.0485,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1977-05",98.93947,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1977-06",98.88668,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1977-07",98.89011,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1977-08",98.94545,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1977-09",99.04106,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1977-10",99.16168,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1977-11",99.28424,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1977-12",99.40259,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1978-01",99.51419,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1978-02",99.63948,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1978-03",99.79896,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1978-04",99.99687,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1978-05",100.2272,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1978-06",100.4862,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1978-07",100.7619,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1978-08",101.0279,
"EA19","CLI","AMPLITUD","LTRENDIDX","M","1978-09",101.2608,
