"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1980-12",104.3535,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1981-01",104.1004,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1981-02",103.8051,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1981-03",103.5143,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1981-04",103.2298,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1981-05",102.9368,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1981-06",102.6387,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1981-07",102.3629,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1981-08",102.1195,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1981-09",101.8826,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1981-10",101.6121,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1981-11",101.2873,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1981-12",100.9022,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1982-01",100.4502,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1982-02",99.94452,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1982-03",99.41267,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1982-04",98.90599,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1982-05",98.46088,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1982-06",98.10228,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1982-07",97.8429,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1982-08",97.70582,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1982-09",97.69888,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1982-10",97.81922,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1982-11",98.07565,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1982-12",98.46051,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1983-01",98.91741,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1983-02",99.37961,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1983-03",99.81583,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1983-04",100.2005,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1983-05",100.5101,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1983-06",100.7246,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1983-07",100.8495,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1983-08",100.9064,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1983-09",100.922,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1983-10",100.9199,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1983-11",100.9295,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1983-12",100.953,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1984-01",100.9758,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1984-02",100.965,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1984-03",100.8849,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1984-04",100.7038,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1984-05",100.3838,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1984-06",99.91627,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1984-07",99.35813,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1984-08",98.7953,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1984-09",98.28736,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1984-10",97.88161,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1984-11",97.56168,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1984-12",97.30424,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1985-01",97.09878,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1985-02",96.95677,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1985-03",96.88029,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1985-04",96.87379,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1985-05",96.94191,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1985-06",97.10577,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1985-07",97.36021,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1985-08",97.67245,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1985-09",98.01688,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1985-10",98.32798,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1985-11",98.57864,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1985-12",98.75068,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1986-01",98.87363,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1986-02",98.95214,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1986-03",99.01999,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1986-04",99.08089,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1986-05",99.14237,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1986-06",99.21695,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1986-07",99.32568,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1986-08",99.48401,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1986-09",99.69454,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1986-10",99.9309,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1986-11",100.1669,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1986-12",100.4243,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1987-01",100.6913,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1987-02",100.9471,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1987-03",101.1787,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1987-04",101.3824,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1987-05",101.5399,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1987-06",101.6659,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1987-07",101.7679,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1987-08",101.8481,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1987-09",101.9119,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1987-10",101.9483,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1987-11",101.9639,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1987-12",101.9908,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1988-01",102.03,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1988-02",102.0596,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1988-03",102.0568,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1988-04",101.9899,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1988-05",101.8582,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1988-06",101.6794,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1988-07",101.4872,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1988-08",101.306,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1988-09",101.1604,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1988-10",101.0663,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1988-11",101.0113,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1988-12",100.9813,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1989-01",100.9634,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1989-02",100.9557,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1989-03",100.9434,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1989-04",100.9238,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1989-05",100.8976,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1989-06",100.8576,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1989-07",100.7941,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1989-08",100.6913,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1989-09",100.5536,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1989-10",100.4165,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1989-11",100.3001,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1989-12",100.2134,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1990-01",100.149,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1990-02",100.0936,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1990-03",100.0342,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1990-04",99.96885,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1990-05",99.88423,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1990-06",99.7512,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1990-07",99.58259,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1990-08",99.3982,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1990-09",99.19698,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1990-10",99.01966,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1990-11",98.89395,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1990-12",98.83073,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1991-01",98.85216,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1991-02",98.94224,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1991-03",99.05145,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1991-04",99.13953,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1991-05",99.18503,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1991-06",99.19061,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1991-07",99.16348,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1991-08",99.11092,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1991-09",99.0463,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1991-10",98.9747,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1991-11",98.91785,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1991-12",98.89169,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1992-01",98.89169,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1992-02",98.88057,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1992-03",98.84329,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1992-04",98.78333,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1992-05",98.70948,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1992-06",98.62516,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1992-07",98.53436,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1992-08",98.45351,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1992-09",98.39725,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1992-10",98.33893,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1992-11",98.29057,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1992-12",98.27928,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1993-01",98.30003,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1993-02",98.35223,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1993-03",98.41025,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1993-04",98.47591,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1993-05",98.542,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1993-06",98.60867,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1993-07",98.68617,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1993-08",98.77147,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1993-09",98.87143,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1993-10",99.00976,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1993-11",99.18502,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1993-12",99.38593,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1994-01",99.62147,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1994-02",99.88438,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1994-03",100.1772,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1994-04",100.4933,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1994-05",100.844,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1994-06",101.2045,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1994-07",101.5476,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1994-08",101.8693,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1994-09",102.1524,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1994-10",102.3685,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1994-11",102.5056,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1994-12",102.5618,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1995-01",102.5532,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1995-02",102.4908,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1995-03",102.3844,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1995-04",102.2374,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1995-05",102.0703,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1995-06",101.8849,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1995-07",101.7022,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1995-08",101.5435,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1995-09",101.4156,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1995-10",101.3112,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1995-11",101.2161,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1995-12",101.1158,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1996-01",101.0136,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1996-02",100.9271,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1996-03",100.8611,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1996-04",100.8168,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1996-05",100.7769,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1996-06",100.7458,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1996-07",100.7421,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1996-08",100.7856,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1996-09",100.8778,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1996-10",100.9925,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1996-11",101.0635,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1996-12",101.0722,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1997-01",101.0441,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1997-02",100.9733,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1997-03",100.8464,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1997-04",100.7021,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1997-05",100.5727,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1997-06",100.4828,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1997-07",100.4235,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1997-08",100.3786,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1997-09",100.3138,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1997-10",100.2058,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1997-11",100.062,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1997-12",99.90968,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1998-01",99.7863,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1998-02",99.68734,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1998-03",99.5707,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1998-04",99.38046,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1998-05",99.09179,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1998-06",98.71777,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1998-07",98.30026,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1998-08",97.89076,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1998-09",97.56277,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1998-10",97.36591,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1998-11",97.27553,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1998-12",97.26444,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1999-01",97.32754,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1999-02",97.46571,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1999-03",97.68258,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1999-04",97.97033,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1999-05",98.31854,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1999-06",98.70791,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1999-07",99.10215,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1999-08",99.47034,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1999-09",99.79251,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1999-10",100.0639,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1999-11",100.2743,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","1999-12",100.4088,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2000-01",100.4927,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2000-02",100.5479,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2000-03",100.5687,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2000-04",100.5673,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2000-05",100.5585,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2000-06",100.5302,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2000-07",100.4851,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2000-08",100.4292,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2000-09",100.3705,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2000-10",100.3116,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2000-11",100.2579,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2000-12",100.2123,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2001-01",100.156,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2001-02",100.0729,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2001-03",99.95046,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2001-04",99.80744,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2001-05",99.66756,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2001-06",99.5453,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2001-07",99.45454,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2001-08",99.43769,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2001-09",99.53037,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2001-10",99.73335,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2001-11",100.0188,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2001-12",100.3406,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2002-01",100.6449,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2002-02",100.8883,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2002-03",101.0195,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2002-04",101.0315,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2002-05",100.932,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2002-06",100.7363,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2002-07",100.4906,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2002-08",100.2348,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2002-09",99.97968,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2002-10",99.71861,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2002-11",99.43073,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2002-12",99.11398,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2003-01",98.77177,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2003-02",98.4136,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2003-03",98.10226,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2003-04",97.88384,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2003-05",97.7804,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2003-06",97.79633,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2003-07",97.89931,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2003-08",98.04994,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2003-09",98.21681,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2003-10",98.38557,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2003-11",98.54954,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2003-12",98.70467,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2004-01",98.85307,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2004-02",98.99117,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2004-03",99.10693,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2004-04",99.20538,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2004-05",99.31404,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2004-06",99.44233,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2004-07",99.59755,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2004-08",99.77625,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2004-09",99.95899,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2004-10",100.1239,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2004-11",100.2489,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2004-12",100.3218,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2005-01",100.3621,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2005-02",100.3964,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2005-03",100.4494,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2005-04",100.5378,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2005-05",100.6619,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2005-06",100.8106,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2005-07",100.9632,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2005-08",101.1067,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2005-09",101.2244,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2005-10",101.3122,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2005-11",101.3787,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2005-12",101.4378,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2006-01",101.5054,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2006-02",101.5965,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2006-03",101.7114,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2006-04",101.844,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2006-05",101.9688,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2006-06",102.086,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2006-07",102.191,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2006-08",102.2794,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2006-09",102.3584,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2006-10",102.4323,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2006-11",102.4958,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2006-12",102.5483,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2007-01",102.5933,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2007-02",102.6328,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2007-03",102.6579,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2007-04",102.6524,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2007-05",102.5973,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2007-06",102.4883,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2007-07",102.3464,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2007-08",102.1789,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2007-09",101.9914,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2007-10",101.7909,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2007-11",101.5703,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2007-12",101.351,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2008-01",101.1421,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2008-02",100.9281,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2008-03",100.7055,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2008-04",100.4388,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2008-05",100.1016,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2008-06",99.70977,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2008-07",99.25525,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2008-08",98.73731,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2008-09",98.19273,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2008-10",97.6454,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2008-11",97.14661,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2008-12",96.7429,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2009-01",96.47297,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2009-02",96.36921,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2009-03",96.41672,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2009-04",96.57516,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2009-05",96.786,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2009-06",97.01403,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2009-07",97.26363,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2009-08",97.52471,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2009-09",97.78832,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2009-10",98.04301,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2009-11",98.28021,
"ZAF","CLI","AMPLITUD","LTRENDIDX","M","2009-12",98.50101,
